CASE_KEY,has_violation,first_violation_between
15468491,True,Confirm sale -> Start production
15462591,True,Confirm sale -> Start production
15462592,True,Confirm sale -> Start production
15462593,True,Confirm sale -> Start production
15462594,True,Confirm sale -> Start production
15462595,True,Confirm sale -> Start production
15462596,True,Finished production -> Load shipment
15462597,True,Confirm sale -> Start production
15462191,True,Confirm sale -> Start production
15462691,False,
15462791,True,Confirm sale -> Start production
15462391,True,Confirm sale -> Start production
15462991,True,Confirm sale -> Start production
15462091,True,Confirm sale -> Start production
15462891,True,Confirm sale -> Start production
15462291,True,Confirm sale -> Start production
15462491,True,Confirm sale -> Start production
15464591,True,Confirm sale -> Start production
15464191,True,Confirm sale -> Start production
15464691,True,Confirm sale -> Start production
15464791,True,Confirm sale -> Start production
15464391,True,Confirm sale -> Start production
15464991,True,Confirm sale -> Start production
15464091,True,Confirm sale -> Start production
15464891,True,Confirm sale -> Start production
15464291,True,Confirm sale -> Start production
15464491,True,Confirm sale -> Start production
15475591,True,Confirm sale -> Start production
15475191,True,Confirm sale -> Start production
15475691,True,Confirm sale -> Start production
15475791,True,Confirm sale -> Start production
15475391,True,Confirm sale -> Start production
15475991,True,Confirm sale -> Start production
15475091,True,Confirm sale -> Start production
15475891,True,Confirm sale -> Start production
15475291,True,Confirm sale -> Start production
15475491,True,Confirm sale -> Start production
15471591,True,Confirm sale -> Start production
15471191,True,Confirm sale -> Start production
15471691,True,Confirm sale -> Start production
15471791,True,Confirm sale -> Start production
15471391,True,Confirm sale -> Start production
15471991,True,Confirm sale -> Start production
15471091,True,Finished production -> Load shipment
15471891,True,Confirm sale -> Start production
15471893,True,Finished production -> Load shipment
15471291,True,Confirm sale -> Start production
15471491,True,Confirm sale -> Start production
15476591,True,Confirm sale -> Start production
15476592,True,Confirm sale -> Start production
15476593,False,
15476191,True,Finished production -> Load shipment
15476192,True,Confirm sale -> Start production
15476193,True,Finished production -> Load shipment
15476691,False,
15476692,True,Confirm sale -> Start production
15476693,False,
15476791,True,Finished production -> Load shipment
15476391,False,
15476991,True,Finished production -> Load shipment
15476992,True,Confirm sale -> Start production
15476091,True,Finished production -> Load shipment
15476092,True,Confirm sale -> Start production
15476891,False,
15476892,True,Confirm sale -> Start production
15476291,True,Finished production -> Load shipment
15476292,True,Confirm sale -> Start production
15476491,False,
15477591,True,Confirm sale -> Start production
15477592,True,Start production -> Finished production
15477191,True,Confirm sale -> Start production
15477691,True,Finished production -> Load shipment
15477791,True,Confirm sale -> Start production
15477391,True,Start production -> Finished production
15477991,True,Confirm sale -> Start production
15477992,True,Confirm sale -> Start production
15477091,True,Confirm sale -> Start production
15477891,True,Confirm sale -> Start production
15477291,True,Confirm sale -> Start production
15477491,True,Confirm sale -> Start production
15473591,True,Confirm sale -> Start production
15473191,True,Confirm sale -> Start production
15473691,True,Confirm sale -> Start production
15473791,True,Confirm sale -> Start production
15473391,True,Confirm sale -> Start production
15473991,True,Confirm sale -> Start production
15473091,True,Confirm sale -> Start production
15473891,True,Confirm sale -> Start production
15473291,True,Confirm sale -> Start production
15473491,True,Confirm sale -> Start production
15479591,True,Confirm sale -> Start production
15479191,True,Confirm sale -> Start production
15479691,True,Confirm sale -> Start production
15479791,True,Confirm sale -> Start production
15479391,True,Confirm sale -> Start production
15479991,True,Confirm sale -> Start production
15479091,True,Confirm sale -> Start production
15479891,True,Confirm sale -> Start production
15479291,True,Confirm sale -> Start production
15479491,True,Confirm sale -> Start production
15470591,True,Confirm sale -> Start production
15470191,True,Confirm sale -> Start production
15470691,True,Confirm sale -> Start production
15470791,True,Confirm sale -> Start production
15470391,True,Confirm sale -> Start production
15470991,True,Confirm sale -> Start production
15470091,True,Confirm sale -> Start production
15470891,True,Confirm sale -> Start production
15470291,True,Confirm sale -> Start production
15470491,True,Confirm sale -> Start production
15478591,True,Confirm sale -> Start production
15478191,True,Confirm sale -> Start production
15478691,True,Confirm sale -> Start production
15478791,True,Confirm sale -> Start production
15478391,True,Confirm sale -> Start production
15478991,True,Confirm sale -> Start production
15478091,False,
15478891,False,
15478291,False,
15478491,False,
15478492,True,Finished production -> Load shipment
15472591,True,Confirm sale -> Start production
15472191,True,Confirm sale -> Start production
15472691,True,Confirm sale -> Start production
15472692,False,
15472791,True,Finished production -> Load shipment
15472391,False,
15472991,True,Confirm sale -> Start production
15472992,False,
15472091,False,
15472092,True,Finished production -> Load shipment
15472891,True,Finished production -> Load shipment
15472892,True,Finished production -> Load shipment
15472291,False,
15472292,False,
15472491,True,Confirm sale -> Start production
15472492,True,Finished production -> Load shipment
15472493,True,Finished production -> Load shipment
15472494,True,Confirm sale -> Start production
15474591,True,Finished production -> Load shipment
15474592,True,Finished production -> Load shipment
15474593,False,
15474594,True,Finished production -> Load shipment
15474191,True,Confirm sale -> Start production
15474192,False,
15474193,True,Finished production -> Load shipment
15474194,False,
15474691,True,Finished production -> Load shipment
15474692,True,Finished production -> Load shipment
15474693,False,
15474694,True,Finished production -> Load shipment
15474791,False,
15474792,True,Confirm sale -> Start production
15474793,False,
15474794,True,Finished production -> Load shipment
15474391,False,
15474392,True,Confirm sale -> Start production
15474091,True,Confirm sale -> Start production
15474891,True,Order received -> Confirm sale
15474892,True,Confirm sale -> Start production
15474893,True,Confirm sale -> Start production
15474291,False,
15474292,True,Confirm sale -> Start production
15474293,True,Confirm sale -> Start production
15474491,False,
15435591,True,Confirm sale -> Start production
15435191,True,Confirm sale -> Start production
15435691,True,Confirm sale -> Start production
15435791,True,Confirm sale -> Start production
15435391,True,Confirm sale -> Start production
15435991,True,Confirm sale -> Start production
15435091,True,Confirm sale -> Start production
15435891,True,Confirm sale -> Start production
15435291,True,Confirm sale -> Start production
15435491,False,
15431591,False,
15431191,True,Finished production -> Load shipment
15431691,True,Finished production -> Load shipment
15431791,True,Confirm sale -> Start production
15431391,True,Confirm sale -> Start production
15431991,True,Confirm sale -> Start production
15431091,True,Confirm sale -> Start production
15431891,True,Confirm sale -> Start production
15431291,True,Confirm sale -> Start production
15431491,True,Confirm sale -> Start production
15436591,True,Finished production -> Load shipment
15436191,True,Confirm sale -> Start production
15436691,True,Confirm sale -> Start production
15436791,True,Confirm sale -> Start production
15436391,True,Confirm sale -> Start production
15436991,True,Confirm sale -> Start production
15436891,True,Confirm sale -> Start production
15436291,True,Confirm sale -> Start production
15436491,True,Confirm sale -> Start production
15437591,True,Confirm sale -> Start production
15437191,True,Confirm sale -> Start production
15437691,True,Confirm sale -> Start production
15437791,True,Confirm sale -> Start production
15437391,True,Confirm sale -> Start production
15437991,True,Confirm sale -> Start production
15437091,True,Confirm sale -> Start production
15437891,True,Confirm sale -> Start production
15437291,True,Confirm sale -> Start production
15437491,True,Confirm sale -> Start production
15433591,True,Confirm sale -> Start production
15433191,True,Confirm sale -> Start production
15433691,False,
15433791,True,Confirm sale -> Start production
15433391,True,Confirm sale -> Start production
15433991,True,Confirm sale -> Start production
15433091,True,Confirm sale -> Start production
15433891,True,Confirm sale -> Start production
15433291,True,Confirm sale -> Start production
15433491,True,Confirm sale -> Start production
15439591,True,Confirm sale -> Start production
15439191,True,Confirm sale -> Start production
15439691,True,Confirm sale -> Start production
15439791,True,Confirm sale -> Start production
15439391,False,
15439991,True,Confirm sale -> Start production
15439091,True,Confirm sale -> Start production
15439891,True,Confirm sale -> Start production
15439291,True,Confirm sale -> Start production
15439491,True,Confirm sale -> Start production
15430591,True,Confirm sale -> Start production
15430191,True,Confirm sale -> Start production
15430691,True,Confirm sale -> Start production
15430791,True,Confirm sale -> Start production
15430391,True,Confirm sale -> Start production
15430991,True,Confirm sale -> Start production
15430091,True,Finished production -> Load shipment
15430891,True,Finished production -> Load shipment
15430291,True,Finished production -> Load shipment
15430491,True,Confirm sale -> Start production
15438591,True,Confirm sale -> Start production
15438191,True,Confirm sale -> Start production
15438691,True,Confirm sale -> Start production
15438791,True,Confirm sale -> Start production
15438391,True,Confirm sale -> Start production
15438991,True,Confirm sale -> Start production
15438091,True,Confirm sale -> Start production
15438891,True,Confirm sale -> Start production
15438291,True,Confirm sale -> Start production
15438491,True,Confirm sale -> Start production
15432591,True,Confirm sale -> Start production
15432191,True,Confirm sale -> Start production
15432691,True,Confirm sale -> Start production
15432791,True,Confirm sale -> Start production
15432391,True,Finished production -> Load shipment
15432991,True,Confirm sale -> Start production
15432091,True,Confirm sale -> Start production
15432891,True,Confirm sale -> Start production
15432291,True,Confirm sale -> Start production
15432491,True,Finished production -> Load shipment
15434591,True,Confirm sale -> Start production
15434191,True,Confirm sale -> Start production
15434691,True,Confirm sale -> Start production
15434791,True,Confirm sale -> Start production
15434391,True,Confirm sale -> Start production
15434991,True,Confirm sale -> Start production
15434091,True,Confirm sale -> Start production
15434891,True,Confirm sale -> Start production
15434291,True,Confirm sale -> Start production
15434491,True,Finished production -> Load shipment
15434492,True,Finished production -> Load shipment
15434493,True,Confirm sale -> Start production
15495591,True,Confirm sale -> Start production
15495191,True,Confirm sale -> Start production
15495691,True,Confirm sale -> Start production
15495791,False,
15495391,False,
15495392,False,
15495991,True,Confirm sale -> Start production
15495091,False,
15495891,True,Confirm sale -> Start production
15495292,True,Confirm sale -> Start production
15495491,True,Confirm sale -> Start production
15491591,True,Confirm sale -> Start production
15491191,False,
15491691,False,
15491791,True,Confirm sale -> Start production
15491391,True,Confirm sale -> Start production
15491091,False,
15491092,False,
15491093,False,
15491094,False,
15491095,True,Confirm sale -> Start production
15491891,True,Finished production -> Load shipment
15491893,True,Finished production -> Load shipment
15491894,True,Confirm sale -> Start production
15491895,False,
15491291,False,
15491491,False,
15491492,False,
15496591,True,Confirm sale -> Start production
15496191,False,
15496691,False,
15496791,True,Finished production -> Load shipment
15496391,True,Confirm sale -> Start production
15496991,True,Finished production -> Load shipment
15496992,True,Confirm sale -> Start production
15496891,False,
15496892,False,
15496291,True,Confirm sale -> Start production
15496292,False,
15496293,False,
15496491,True,Confirm sale -> Start production
15496492,False,
15496493,False,
15497591,True,Confirm sale -> Start production
15497592,False,
15497593,False,
15497191,True,Confirm sale -> Start production
15497192,True,Confirm sale -> Start production
15497691,False,
15497791,True,Confirm sale -> Start production
15497792,False,
15497793,False,
15497391,False,
15497392,False,
15497991,True,Finished production -> Load shipment
15497992,False,
15497993,False,
15497091,True,Confirm sale -> Start production
15497891,False,
15497291,True,Confirm sale -> Start production
15497491,True,Confirm sale -> Start production
15493591,True,Confirm sale -> Start production
15493191,True,Confirm sale -> Start production
15493691,True,Confirm sale -> Start production
15493791,True,Confirm sale -> Start production
15493391,True,Confirm sale -> Start production
15493991,True,Confirm sale -> Start production
15493091,True,Confirm sale -> Start production
15493891,True,Confirm sale -> Start production
15493291,True,Confirm sale -> Start production
15493491,True,Confirm sale -> Start production
15499591,True,Confirm sale -> Start production
15499191,True,Confirm sale -> Start production
15499691,True,Confirm sale -> Start production
15499791,True,Confirm sale -> Start production
15499391,True,Confirm sale -> Start production
15499991,True,Confirm sale -> Start production
15499091,True,Confirm sale -> Start production
15499891,True,Confirm sale -> Start production
15499291,True,Confirm sale -> Start production
15499491,True,Confirm sale -> Start production
15490591,False,
15490592,True,Confirm sale -> Start production
15490191,True,Finished production -> Load shipment
15490192,False,
15490691,True,Confirm sale -> Start production
15490891,False,
15490292,False,
15490293,True,Finished production -> Load shipment
15490491,False,
15490492,True,Finished production -> Load shipment
15490493,True,Confirm sale -> Start production
15498591,False,
15498191,True,Finished production -> Load shipment
15498192,True,Confirm sale -> Start production
15498691,True,Confirm sale -> Start production
15498791,True,Finished production -> Load shipment
15498792,True,Finished production -> Load shipment
15498391,True,Finished production -> Load shipment
15498392,False,
15498393,True,Finished production -> Load shipment
15498394,True,Finished production -> Load shipment
15498991,False,
15498992,True,Confirm sale -> Start production
15498091,False,
15498891,False,
15498291,True,Confirm sale -> Start production
15492591,True,Confirm sale -> Start production
15492191,True,Confirm sale -> Start production
15492691,False,
15492791,True,Confirm sale -> Start production
15492391,False,
15492392,False,
15492991,True,Finished production -> Load shipment
15492992,True,Finished production -> Load shipment
15492091,True,Finished production -> Load shipment
15492092,True,Finished production -> Load shipment
15492891,True,Finished production -> Load shipment
15492892,True,Finished production -> Load shipment
15492491,True,Start production -> Finished production
15492492,False,
15494591,True,Finished production -> Load shipment
15494592,True,Confirm sale -> Start production
15494192,True,Confirm sale -> Start production
15494193,True,Confirm sale -> Start production
15494194,True,Confirm sale -> Start production
15494195,False,
15494196,False,
15494691,True,Confirm sale -> Start production
15494692,True,Confirm sale -> Start production
15494791,False,
15494792,True,Confirm sale -> Start production
15494991,False,
15494992,False,
15494993,False,
15494994,True,Confirm sale -> Start production
15494995,True,Confirm sale -> Start production
15494091,False,
15494092,False,
15494093,False,
15494891,True,Confirm sale -> Start production
15494291,True,Confirm sale -> Start production
15494491,True,Confirm sale -> Start production
15405591,True,Confirm sale -> Start production
15405191,True,Confirm sale -> Start production
15405192,True,Confirm sale -> Start production
15405193,True,Confirm sale -> Start production
15405194,True,Confirm sale -> Start production
15405195,True,Confirm sale -> Start production
15405196,True,Confirm sale -> Start production
15405197,True,Confirm sale -> Start production
15405198,True,Confirm sale -> Start production
15405791,True,Confirm sale -> Start production
15405391,False,
15405991,True,Confirm sale -> Start production
15405992,False,
15405993,False,
15405994,True,Confirm sale -> Start production
15405995,False,
15405996,False,
15405997,False,
15405998,True,Start production -> Finished production
15405091,False,
15405092,True,Confirm sale -> Start production
15405093,True,Confirm sale -> Start production
15405094,True,Confirm sale -> Start production
15405095,True,Confirm sale -> Start production
15405096,True,Confirm sale -> Start production
15405097,True,Confirm sale -> Start production
15405098,False,
15405891,False,
15405291,True,Confirm sale -> Start production
15405491,False,
15405492,True,Finished production -> Load shipment
15405493,True,Confirm sale -> Start production
15405494,True,Confirm sale -> Start production
15405495,True,Finished production -> Load shipment
15405496,True,Confirm sale -> Start production
15401591,True,Confirm sale -> Start production
15401191,True,Finished production -> Load shipment
15401192,True,Finished production -> Load shipment
15401691,False,
15401692,True,Confirm sale -> Start production
15401791,False,
15401391,False,
15401992,False,
15401091,False,
15401891,True,Finished production -> Load shipment
15401291,False,
15401491,True,Confirm sale -> Start production
15406591,True,Confirm sale -> Start production
15406191,True,Confirm sale -> Start production
15406691,True,Confirm sale -> Start production
15406692,True,Confirm sale -> Start production
15406991,False,
15406091,True,Confirm sale -> Start production
15406891,True,Confirm sale -> Start production
15406291,True,Confirm sale -> Start production
15406491,False,
15407591,False,
15407191,True,Finished production -> Load shipment
15407691,False,
15407692,True,Confirm sale -> Start production
15407791,True,Confirm sale -> Start production
15407391,True,Confirm sale -> Start production
15407991,True,Start production -> Finished production
15407992,True,Start production -> Finished production
15407091,False,
15407891,True,Finished production -> Load shipment
15407892,True,Confirm sale -> Start production
15407291,False,
15407491,True,Finished production -> Load shipment
15407492,True,Finished production -> Load shipment
15403591,True,Finished production -> Load shipment
15403191,False,
15403192,False,
15403691,False,
15403692,False,
15403791,False,
15403792,True,Finished production -> Load shipment
15403391,True,Confirm sale -> Start production
15403392,False,
15403393,False,
15403394,True,Finished production -> Load shipment
15403991,True,Confirm sale -> Start production
15403992,True,Confirm sale -> Start production
15403993,False,
15403994,False,
15403091,True,Confirm sale -> Start production
15403092,True,Finished production -> Load shipment
15403093,False,
15403094,True,Finished production -> Load shipment
15403891,True,Confirm sale -> Start production
15403892,True,Confirm sale -> Start production
15403893,False,
15403894,False,
15403291,True,Finished production -> Load shipment
15403292,True,Finished production -> Load shipment
15403491,True,Finished production -> Load shipment
15403492,True,Finished production -> Load shipment
15409191,True,Confirm sale -> Start production
15409192,False,
15409691,False,
15409692,False,
15409791,True,Confirm sale -> Start production
15409391,False,
15409991,True,Confirm sale -> Start production
15409091,True,Confirm sale -> Start production
15409891,True,Confirm sale -> Start production
15409291,True,Confirm sale -> Start production
15409491,True,Confirm sale -> Start production
15400591,True,Confirm sale -> Start production
15400191,True,Confirm sale -> Start production
15400691,True,Confirm sale -> Start production
15400791,True,Confirm sale -> Start production
15400391,True,Confirm sale -> Start production
15400991,True,Finished production -> Load shipment
15400091,False,
15400891,False,
15400291,False,
15400491,True,Finished production -> Load shipment
15408191,False,
15408691,False,
15408791,False,
15408391,False,
15408392,False,
15408393,False,
15408991,True,Start production -> Finished production
15408992,False,
15408091,True,Confirm sale -> Start production
15408092,False,
15408093,False,
15408094,False,
15408095,True,Finished production -> Load shipment
15408891,True,Confirm sale -> Start production
15408291,False,
15408292,True,Confirm sale -> Start production
15408293,True,Confirm sale -> Start production
15408491,True,Confirm sale -> Start production
15402591,True,Confirm sale -> Start production
15402592,True,Confirm sale -> Start production
15402191,True,Confirm sale -> Start production
15402691,True,Finished production -> Load shipment
15402791,True,Confirm sale -> Start production
15402391,False,
15402392,True,Finished production -> Load shipment
15402991,True,Confirm sale -> Start production
15402992,True,Confirm sale -> Start production
15402993,True,Finished production -> Load shipment
15402994,False,
15402091,True,Confirm sale -> Start production
15402092,True,Confirm sale -> Start production
15402093,False,
15402094,True,Finished production -> Load shipment
15402891,True,Confirm sale -> Start production
15402892,True,Finished production -> Load shipment
15402893,False,
15402894,True,Finished production -> Load shipment
15402291,False,
15402292,False,
15402491,True,Confirm sale -> Start production
15402492,True,Confirm sale -> Start production
15402493,False,
15402494,True,Finished production -> Load shipment
15404591,True,Confirm sale -> Start production
15404592,False,
15404593,True,Finished production -> Load shipment
15404594,True,Confirm sale -> Start production
15404191,True,Finished production -> Load shipment
15404691,False,
15404692,True,Confirm sale -> Start production
15404791,True,Finished production -> Load shipment
15404792,True,Confirm sale -> Start production
15404391,True,Confirm sale -> Start production
15404991,True,Confirm sale -> Start production
15404091,True,Confirm sale -> Start production
15404891,True,Confirm sale -> Start production
15404291,True,Confirm sale -> Start production
15404491,False,
15485591,False,
15485191,True,Finished production -> Load shipment
15485791,False,
15485391,False,
15485991,True,Finished production -> Load shipment
154859910,True,Finished production -> Load shipment
15485992,False,
15485993,False,
15485994,False,
15485995,False,
15485996,True,Finished production -> Load shipment
15485997,False,
15485998,False,
15485999,True,Finished production -> Load shipment
15485091,False,
15485092,False,
15485093,False,
15485094,False,
15485095,False,
15485096,False,
15485097,True,Finished production -> Load shipment
15485098,True,Finished production -> Load shipment
15485099,False,
15485892,False,
15485893,True,Confirm sale -> Start production
15485894,True,Confirm sale -> Start production
15485291,False,
15485491,True,Finished production -> Load shipment
15485492,True,Finished production -> Load shipment
15485493,True,Finished production -> Load shipment
15481591,False,
15481592,False,
15481593,False,
15481594,False,
15481191,False,
15481192,True,Confirm sale -> Start production
15481193,False,
15481194,False,
15481195,True,Confirm sale -> Start production
15481196,True,Confirm sale -> Start production
15481691,True,Confirm sale -> Start production
15481692,False,
15481693,False,
15481694,True,Confirm sale -> Start production
15481695,True,Confirm sale -> Start production
15481696,False,
15481697,True,Confirm sale -> Start production
15481698,True,Confirm sale -> Start production
15481791,False,
15481391,True,Finished production -> Load shipment
15481991,False,
15481091,True,Confirm sale -> Start production
15481891,False,
15481892,False,
15481893,True,Confirm sale -> Start production
15481894,False,
15481291,True,Confirm sale -> Start production
15481491,True,Confirm sale -> Start production
15486591,True,Confirm sale -> Start production
15486191,True,Confirm sale -> Start production
15486691,True,Confirm sale -> Start production
15486791,True,Confirm sale -> Start production
15486391,True,Confirm sale -> Start production
15486991,True,Confirm sale -> Start production
15486091,True,Confirm sale -> Start production
15486891,True,Confirm sale -> Start production
15486291,False,
15486292,False,
15486491,False,
15487591,True,Confirm sale -> Start production
15487692,True,Confirm sale -> Start production
15487693,False,
15487791,False,
15487795,False,
15487391,False,
15487991,True,Confirm sale -> Start production
15487992,True,Confirm sale -> Start production
15487091,False,
15487092,True,Confirm sale -> Start production
15487093,False,
15487891,True,Confirm sale -> Start production
15487291,False,
15487292,False,
15487293,False,
15487491,False,
15483591,True,Confirm sale -> Start production
15483592,True,Confirm sale -> Start production
15483593,True,Confirm sale -> Start production
15483191,True,Confirm sale -> Start production
15483691,True,Confirm sale -> Start production
15483791,True,Confirm sale -> Start production
15483391,True,Confirm sale -> Start production
15483991,True,Confirm sale -> Start production
15483091,True,Confirm sale -> Start production
15483891,True,Confirm sale -> Start production
15483291,True,Confirm sale -> Start production
15483491,True,Confirm sale -> Start production
15489591,True,Confirm sale -> Start production
15489592,True,Confirm sale -> Start production
15489191,True,Finished production -> Load shipment
15489192,True,Confirm sale -> Start production
15489193,True,Confirm sale -> Start production
15489691,True,Confirm sale -> Start production
15489791,True,Confirm sale -> Start production
15489391,False,
15489991,False,
15489992,False,
15489091,True,Confirm sale -> Start production
15489092,True,Confirm sale -> Start production
15489291,False,
15489292,False,
15489491,True,Confirm sale -> Start production
15480591,True,Confirm sale -> Start production
15480191,True,Confirm sale -> Start production
15480192,True,Confirm sale -> Start production
15480691,True,Finished production -> Load shipment
15480692,True,Finished production -> Load shipment
15480791,True,Finished production -> Load shipment
15480792,True,Confirm sale -> Start production
15480391,True,Confirm sale -> Start production
15480392,False,
15480393,False,
15480394,False,
15480991,True,Confirm sale -> Start production
15480992,True,Confirm sale -> Start production
15480993,True,Finished production -> Load shipment
15480994,True,Finished production -> Load shipment
15480091,True,Finished production -> Load shipment
15480891,False,
15480291,True,Confirm sale -> Start production
15480491,True,Confirm sale -> Start production
15488591,True,Confirm sale -> Start production
15488191,False,
15488691,False,
15488791,True,Confirm sale -> Start production
15488792,True,Finished production -> Load shipment
15488391,True,Confirm sale -> Start production
15488991,True,Confirm sale -> Start production
15488091,True,Confirm sale -> Start production
15488891,True,Confirm sale -> Start production
15488291,True,Confirm sale -> Start production
15488491,True,Confirm sale -> Start production
15482591,True,Start production -> Finished production
15482191,True,Confirm sale -> Start production
15482691,True,Confirm sale -> Start production
15482791,True,Confirm sale -> Start production
15482391,True,Confirm sale -> Start production
15482991,True,Confirm sale -> Start production
15482091,True,Confirm sale -> Start production
15482891,True,Finished production -> Load shipment
15482291,False,
15482491,False,
15484591,True,Confirm sale -> Start production
15484191,True,Confirm sale -> Start production
15484791,True,Confirm sale -> Start production
15484991,True,Finished production -> Load shipment
15484091,True,Confirm sale -> Start production
15484891,False,
15484892,False,
15425591,False,
15425592,False,
15425593,False,
15425191,True,Finished production -> Load shipment
15425691,False,
15425791,True,Finished production -> Load shipment
15425391,True,Confirm sale -> Start production
15425991,True,Confirm sale -> Start production
15425091,True,Confirm sale -> Start production
15425891,True,Confirm sale -> Start production
15425291,True,Confirm sale -> Start production
15425491,True,Confirm sale -> Start production
15421591,True,Confirm sale -> Start production
15421191,True,Confirm sale -> Start production
15421691,False,
15421791,False,
15421391,False,
15421392,False,
15421991,False,
15421091,False,
15421891,False,
15421892,False,
15421291,False,
15421491,True,Confirm sale -> Start production
15421492,True,Confirm sale -> Start production
15421493,False,
15421494,False,
15421495,False,
15421496,False,
15426591,True,Confirm sale -> Start production
15426592,True,Confirm sale -> Start production
15426593,True,Confirm sale -> Start production
15426594,True,Finished production -> Load shipment
15426191,True,Confirm sale -> Start production
15426691,True,Confirm sale -> Start production
15426791,True,Confirm sale -> Start production
15426391,True,Confirm sale -> Start production
15426991,True,Confirm sale -> Start production
15426091,True,Confirm sale -> Start production
15426891,True,Confirm sale -> Start production
15426291,False,
15426491,True,Confirm sale -> Start production
15427591,True,Confirm sale -> Start production
15427191,True,Confirm sale -> Start production
15427691,True,Confirm sale -> Start production
15427791,True,Confirm sale -> Start production
15427391,True,Confirm sale -> Start production
15427991,True,Confirm sale -> Start production
15427091,True,Confirm sale -> Start production
15427891,True,Confirm sale -> Start production
15427291,False,
15427491,True,Confirm sale -> Start production
15423591,True,Confirm sale -> Start production
15423791,True,Confirm sale -> Start production
15423991,True,Finished production -> Load shipment
15423992,True,Confirm sale -> Start production
15423091,True,Finished production -> Load shipment
15423891,True,Confirm sale -> Start production
15423291,True,Confirm sale -> Start production
15423292,False,
15423293,True,Finished production -> Load shipment
15423294,False,
15423491,True,Confirm sale -> Start production
15423492,True,Finished production -> Load shipment
15423493,False,
15423494,True,Finished production -> Load shipment
15429591,False,
15429592,True,Finished production -> Load shipment
15429191,False,
15429691,True,Confirm sale -> Start production
15429791,True,Confirm sale -> Start production
15429391,True,Finished production -> Load shipment
15429991,True,Confirm sale -> Start production
15429091,False,
15429891,True,Confirm sale -> Start production
15429291,True,Confirm sale -> Start production
15429491,True,Confirm sale -> Start production
15420591,True,Confirm sale -> Start production
15420191,False,
15420691,True,Confirm sale -> Start production
15420791,True,Confirm sale -> Start production
15420391,False,
15420392,False,
15420991,True,Confirm sale -> Start production
15420891,True,Start production -> Finished production
15420291,True,Confirm sale -> Start production
15420491,True,Confirm sale -> Start production
15420492,True,Finished production -> Load shipment
15428591,False,
15428191,True,Confirm sale -> Start production
15428192,False,
15428691,False,
15428791,True,Confirm sale -> Start production
15428792,False,
15428391,True,Finished production -> Load shipment
15428392,True,Finished production -> Load shipment
15428393,True,Finished production -> Load shipment
15428991,False,
15428091,False,
15428891,False,
15428291,False,
15428491,False,
15422591,True,Finished production -> Load shipment
15422592,True,Finished production -> Load shipment
15422593,True,Finished production -> Load shipment
15422594,True,Finished production -> Load shipment
15422595,True,Finished production -> Load shipment
15422596,True,Finished production -> Load shipment
15422597,True,Finished production -> Load shipment
15422598,True,Finished production -> Load shipment
15422599,True,Finished production -> Load shipment
15422191,True,Finished production -> Load shipment
15422192,True,Finished production -> Load shipment
15422193,True,Finished production -> Load shipment
15422194,True,Finished production -> Load shipment
15422195,True,Finished production -> Load shipment
15422691,True,Finished production -> Load shipment
15422692,True,Finished production -> Load shipment
15422693,True,Finished production -> Load shipment
15422694,True,Finished production -> Load shipment
15422695,True,Finished production -> Load shipment
15422696,True,Finished production -> Load shipment
15422697,True,Finished production -> Load shipment
15422791,False,
15422792,True,Finished production -> Load shipment
15422793,False,
15422991,True,Confirm sale -> Start production
15422091,True,Confirm sale -> Start production
15422891,True,Finished production -> Load shipment
15422892,False,
15422893,True,Confirm sale -> Start production
15422894,True,Confirm sale -> Start production
15422291,True,Finished production -> Load shipment
15422292,True,Confirm sale -> Start production
15422293,True,Confirm sale -> Start production
15422491,True,Finished production -> Load shipment
15424191,True,Confirm sale -> Start production
15424691,True,Confirm sale -> Start production
15424791,True,Confirm sale -> Start production
15424391,True,Confirm sale -> Start production
15424991,False,
15424091,True,Confirm sale -> Start production
15424891,True,Confirm sale -> Start production
15424291,False,
15424491,True,Confirm sale -> Start production
15445591,True,Finished production -> Load shipment
15445592,True,Finished production -> Load shipment
15445191,True,Confirm sale -> Start production
15445691,True,Confirm sale -> Start production
15445692,True,Confirm sale -> Start production
15445791,True,Confirm sale -> Start production
15445391,True,Finished production -> Load shipment
15445991,True,Confirm sale -> Start production
15445091,True,Confirm sale -> Start production
15445891,True,Confirm sale -> Start production
15445291,False,
15445491,False,
15441191,False,
15441691,True,Confirm sale -> Start production
15441791,True,Confirm sale -> Start production
15441792,False,
15441391,False,
15441392,False,
15441991,True,Finished production -> Load shipment
15441091,False,
15441092,True,Confirm sale -> Start production
15441891,False,
15441291,False,
15441493,False,
15441494,False,
15446591,False,
15446191,False,
15446691,False,
15446791,False,
15446391,True,Confirm sale -> Start production
15446991,True,Finished production -> Load shipment
15446091,True,Confirm sale -> Start production
15446891,True,Finished production -> Load shipment
15446892,True,Finished production -> Load shipment
15446291,True,Finished production -> Load shipment
15446491,True,Start production -> Finished production
15447591,False,
15447592,False,
15447593,False,
15447191,False,
15447691,True,Finished production -> Load shipment
15447791,False,
15447792,False,
15447391,False,
15447392,False,
15447991,False,
15447992,False,
15447091,True,Finished production -> Load shipment
15447092,True,Finished production -> Load shipment
15447891,False,
15447291,True,Finished production -> Load shipment
15447292,False,
15447491,True,Confirm sale -> Start production
15447492,True,Confirm sale -> Start production
15443591,True,Confirm sale -> Start production
15443592,True,Finished production -> Load shipment
15443191,True,Confirm sale -> Start production
15443192,False,
