FLAG_REASON,CASE_KEY,DELIVERY_COMPANY,PRODUCT_TYPE,FACTORY,ORDERED_QUANTITY,DELIVERED_QUANTITY,MIN_ORDER_TOLERANCE,MAX_ORDER_TOLERANCE,CUST_MARKET,CUST_ID,CUST_NAME,CUST_ADDR_CODE,DAYS_TO_DEL_DEADLINE,ORDER_TOLERANCE_MET,ORDER_DATE_MET,X_CEL_O2C_CASES.SAL_ORD_POS_QUAN,DELIVERED_QUANTITY_UNIT,WAREHOUSE_TYPE,DELIVERED_DATE,PROMISED_DATE,CUST_COUNTRY,ORDER_VALUE,UNIT_PRICE,TOL_LOWER,TOL_UPPER,IS_TOL_VIOLATION,OUTSIDE_TOL_QTY,DELTA_DAYS,IS_LATE,IS_OTIF_FAIL,VALUE_REL_ERR
VALUE_REL_ERR>0.10,63200592,UPS,Crates,Essen,4030.0,4125.0,0.0,10.0,Transportation,7159,Brand AG,1,2,0,0,2075,kg,Non-automated,2018-06-19 00:00:01,2018-06-21 00:00:01,ES,8258.5,3.98,4030.0,4433.0,False,0.0,-2,False,False,0.49696969696969695
VALUE_REL_ERR>0.10,69105596,DHL,Crates,Essen,10460.0,10460.0,0.0,10.0,Transportation,7152,Eckert Keßler AG,1,0,1,1,5265,kg,Non-automated,2019-09-16 00:00:01,2019-09-16 00:00:01,US,20322.9,3.86,10460.0,11506.000000000002,False,0.0,0,False,False,0.4966539196940726
VALUE_REL_ERR>0.10,11139591,UPS,Crates,Aachen,2000.0,2216.0,-20.0,20.0,Retail,10355,Steiner Stiftung & Co. KG,4,0,0,1,1116,kg,Non-automated,2019-07-09 00:00:01,2019-07-09 00:00:01,DE,5591.16,5.01,1600.0,2400.0,False,0.0,0,False,False,0.4963898916967509
VALUE_REL_ERR>0.10,11798891,FedEx,Crates,Aachen,5200.0,5381.0,-5.0,10.0,Construction,6155,Meißner GmbH & Co. KGaA,1,-50,0,1,2714,kg,Non-automated,2019-11-13 00:00:01,2019-09-24 00:00:01,CH,14302.78,5.27,4940.0,5720.000000000001,False,0.0,50,True,True,0.49563278201077865
VALUE_REL_ERR>0.10,69157791,UPS,Crates,Essen,15570.0,15975.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,8060,kg,Non-automated,2019-07-16 00:00:01,2019-07-16 00:00:01,ES,31272.8,3.88,15570.0,17127.0,False,0.0,0,False,False,0.49546165884194054
VALUE_REL_ERR>0.10,15456491,UPS,Crates,Aachen,2218.0,2218.0,-20.0,20.0,Retail,69555,Wiegand,2,0,1,1,1121,kg,Non-automated,2018-12-06 00:00:01,2018-12-06 00:00:01,DE,9807.07,8.75,1774.4,2661.6,False,0.0,0,False,False,0.49467628494138866
VALUE_REL_ERR>0.10,63287093,FedEx,Crates,Bonn,50000.0,45820.0,0.0,5.0,Transportation,8373,Arnold,7,-70,0,1,23170,kg,Non-automated,2019-02-28 00:00:01,2018-12-20 00:00:01,TU,76461.0,3.3,50000.0,52500.0,True,4180.0,70,True,True,0.494325621999127
VALUE_REL_ERR>0.10,11697891,UPS,Crates,Aachen,1639.0,1639.0,-10.0,10.0,Retail,69555,Wiegand,2,-2,1,1,829,kg,Non-automated,2019-07-04 00:00:01,2019-07-02 00:00:01,DE,7007.24,8.45,1475.1000000000001,1802.9,False,0.0,2,True,True,0.4940456549129755
VALUE_REL_ERR>0.10,69111095,UPS,Crates,Essen,3690.0,3735.0,0.0,0.0,Transportation,01615,Götz,1,0,0,1,1890,kg,Non-automated,2019-06-28 00:00:01,2019-06-28 00:00:01,DE,13456.8,7.12,3690.0,3690.0,True,45.0,0,False,True,0.49397590361445787
VALUE_REL_ERR>0.10,15007799,DHL,Crates,Essen,2200.0,1975.0,-5.0,10.0,Retail,13669,Klemm Herold AG,3,37,0,0,1000,kg,Non-automated,2018-06-20 00:00:01,2018-07-27 00:00:01,AU,5960.0,5.96,2090.0,2420.0,True,115.0,-37,False,True,0.4936708860759494
VALUE_REL_ERR>0.10,63234891,UPS,Crates,Essen,3368.0,3450.0,0.0,70.0,Transportation,01615,Götz,1,18,0,0,1750,kg,Non-automated,2018-05-04 00:00:01,2018-05-22 00:00:01,DE,10465.0,5.98,3368.0,5725.599999999999,False,0.0,-18,False,False,0.4927536231884058
VALUE_REL_ERR>0.10,63841194,UPS,Crates,Essen,7000.0,8075.0,0.0,30.0,Transportation,02872,Meyer,3,13,0,0,4105,kg,Non-automated,2018-04-24 00:00:01,2018-05-07 00:00:01,AT,12713.19,3.1,7000.0,9100.0,False,0.0,-13,False,False,0.4921326275841406
VALUE_REL_ERR>0.10,15329291,UPS,Crates,Aachen,2000.0,2241.0,-20.0,20.0,Retail,91595,Jürgens,1,5,0,0,1141,kg,Non-automated,2018-03-01 00:00:01,2018-03-06 00:00:01,DE,6617.8,5.8,1600.0,2400.0,False,0.0,-5,False,False,0.4908522980812137
VALUE_REL_ERR>0.10,15929091,DHL,Crates,Aachen,6000.0,4744.0,-10.0,10.0,Construction,27389,Heinemann,1,5,0,0,2416,kg,Non-automated,2018-05-31 00:00:01,2018-06-05 00:00:01,TU,12635.68,5.23,5400.0,6600.000000000001,True,656.0,-5,False,True,0.4907251264755481
VALUE_REL_ERR>0.10,11764792,UPS,Crates,Aachen,2965.0,2965.0,-20.0,20.0,Retail,91595,Jürgens,1,0,1,1,1517,kg,Non-automated,2019-09-19 00:00:01,2019-09-19 00:00:01,DE,8662.07,5.71,2372.0,3558.0,False,0.0,0,False,False,0.4883642495784149
VALUE_REL_ERR>0.10,11755192,UPS,Crates,Aachen,1792.0,1792.0,-20.0,20.0,Retail,82555,Eberhardt,1,0,1,1,921,kg,Non-automated,2019-09-17 00:00:01,2019-09-17 00:00:01,DE,5590.47,6.07,1433.6000000000001,2150.4,False,0.0,0,False,False,0.48604910714285715
VALUE_REL_ERR>0.10,69566894,DHL,Crates,Essen,9932.0,24100.0,-5.0,5.0,Transportation,01653,Schweizer,1,0,0,1,14185,kg,Non-automated,2019-02-15 00:00:01,2019-02-15 00:00:01,US,60008.3,4.83,9435.4,10428.6,True,13671.4,0,False,True,0.48447806328015597
VALUE_REL_ERR>0.10,63443991,UPS,Crates,Bonn,3000.0,3010.0,-5.0,15.0,Transportation,7648,Thomas Forster GmbH,1,6,1,0,1560,kg,Non-automated,2019-01-23 00:00:01,2019-01-29 00:00:01,DE,5414.76,3.47,2850.0,3449.9999999999995,False,0.0,-6,False,False,0.48157821670320833
VALUE_REL_ERR>0.10,15683692,UPS,Crates,Aachen,10000.0,10503.0,-5.0,10.0,Construction,80255,Noll,1,-12,0,1,5450,kg,Non-automated,2018-03-20 00:00:01,2018-03-08 00:00:01,JP,29866.0,5.48,9500.0,11000.0,False,0.0,12,True,True,0.48110063791297725
VALUE_REL_ERR>0.10,15744892,UPS,Crates,Aachen,2000.0,1820.0,-20.0,20.0,Retail,82555,Eberhardt,1,-1,0,1,949,kg,Non-automated,2018-01-30 00:00:01,2018-01-29 00:00:01,DE,5675.02,5.98,1600.0,2400.0,False,0.0,1,True,True,0.47857142857142854
VALUE_REL_ERR>0.10,63463192,UPS,Crates,Essen,5000.0,4570.0,0.0,10.0,Transportation,7159,Brand AG,1,5,0,0,2395,kg,Non-automated,2018-09-13 00:00:01,2018-09-18 00:00:01,ES,9484.2,3.96,5000.0,5500.0,True,430.0,-5,False,True,0.4759299781181619
VALUE_REL_ERR>0.10,15745692,UPS,Crates,Essen,2000.0,1865.0,-20.0,20.0,Retail,73995,Oswald,1,0,0,1,980,kg,Non-automated,2018-02-06 00:00:01,2018-02-06 00:00:01,DE,4547.2,4.64,1600.0,2400.0,False,0.0,0,False,False,0.47453083109919564
VALUE_REL_ERR>0.10,11584191,UPS,Crates,Aachen,2420.0,2294.0,-20.0,20.0,Retail,69555,Wiegand,2,6,0,0,1210,kg,Non-automated,2019-03-06 00:00:01,2019-03-12 00:00:01,DE,10009.25,8.27,1936.0,2904.0,False,0.0,-6,False,False,0.47240264018748235
VALUE_REL_ERR>0.10,69115191,UPS,Crates,Essen,25580.0,26565.0,0.0,10.0,Transportation,7159,Brand AG,1,7,0,0,14100,kg,Non-automated,2019-07-02 00:00:01,2019-07-09 00:00:01,ES,44838.0,3.18,25580.0,28138.000000000004,False,0.0,-7,False,False,0.46922642574816487
VALUE_REL_ERR>0.10,69175195,UPS,Crates,Essen,4190.0,4530.0,0.0,10.0,Transportation,7159,Brand AG,1,-35,0,1,2405,kg,Non-automated,2019-11-05 00:00:01,2019-10-01 00:00:01,ES,7792.2,3.24,4190.0,4609.0,False,0.0,35,True,True,0.4690949227373069
VALUE_REL_ERR>0.10,11608491,UPS,Crates,Aachen,10100.0,10137.0,-5.0,5.0,Retail,69555,Wiegand,2,0,0,1,5383,kg,Non-automated,2019-09-12 00:00:01,2019-09-12 00:00:01,DE,27130.32,5.04,9595.0,10605.0,False,0.0,0,False,False,0.46897504192561906
VALUE_REL_ERR>0.10,15339691,UPS,Pallets,Essen,3244.0,3244.0,-5.0,15.0,Construction,82895,Reimann AG,1,0,1,1,1730,kg,Non-automated,2018-05-16 00:00:01,2018-05-16 00:00:01,FR,5864.7,3.39,3081.7999999999997,3730.6,False,0.0,0,False,False,0.46670776818742293
VALUE_REL_ERR>0.10,15977396,UPS,Pallets,Essen,5190.0,4844.0,-5.0,10.0,Construction,82895,Reimann AG,1,-1,0,1,2595,kg,Non-automated,2018-06-06 00:00:01,2018-06-05 00:00:01,FR,8719.2,3.36,4930.5,5709.000000000001,True,86.5,1,True,True,0.46428571428571425
VALUE_REL_ERR>0.10,63449791,UPS,Crates,Bonn,1700.0,2090.0,-5.0,15.0,Transportation,7648,Thomas Forster GmbH,1,6,0,0,1120,kg,Non-automated,2019-01-23 00:00:01,2019-01-29 00:00:01,DE,3887.52,3.47,1615.0,1954.9999999999998,True,135.00000000000023,-6,False,True,0.46396039877004536
VALUE_REL_ERR>0.10,63247994,UPS,Crates,Essen,8389.0,9780.0,-5.0,10.0,Transportation,01653,Schweizer,1,17,0,0,6125,kg,Non-automated,2018-09-21 00:00:01,2018-10-08 00:00:01,US,40492.178,7.7,7969.549999999999,9227.900000000001,True,552.0999999999985,-17,False,True,0.46229811701590845
VALUE_REL_ERR>0.10,63431893,UPS,Crates,Essen,7141.0,7395.0,0.0,70.0,Transportation,01615,Götz,1,-1,0,1,3995,kg,Non-automated,2018-09-25 00:00:01,2018-09-24 00:00:01,DE,13622.95,3.41,7141.0,12139.699999999999,False,0.0,1,True,True,0.45977011494252873
VALUE_REL_ERR>0.10,15445891,UPS,Crates,Aachen,2021.0,2021.0,-20.0,20.0,Retail,69555,Wiegand,2,-2,1,1,1100,kg,Non-automated,2019-01-31 00:00:01,2019-01-29 00:00:01,DE,9313.63,8.47,1616.8000000000002,2425.2,False,0.0,2,True,True,0.45591186286611607
VALUE_REL_ERR>0.10,69545392,UPS,Crates,Essen,37230.0,37955.0,-5.0,5.0,Transportation,37609,Beyer,1,1,0,0,20705,kg,Non-automated,2019-08-05 00:00:01,2019-08-06 00:00:01,CN,84476.4,4.08,35368.5,39091.5,False,0.0,-1,False,False,0.45448557502305365
VALUE_REL_ERR>0.10,69171191,UPS,Crates,Essen,3145.0,2940.0,0.0,0.0,Transportation,01615,Götz,1,-7,0,1,1605,kg,Non-automated,2019-09-30 00:00:01,2019-09-23 00:00:01,DE,9742.35,6.07,3145.0,3145.0,True,205.0,7,True,True,0.4540816326530612
VALUE_REL_ERR>0.10,63291591,UPS,Crates,Essen,6861.0,6260.0,0.0,10.0,Transportation,7159,Brand AG,1,6,0,0,3420,kg,Non-automated,2018-05-24 00:00:01,2018-05-30 00:00:01,ES,13064.4,3.82,6861.0,7547.1,True,601.0,-6,False,True,0.4536741214057508
VALUE_REL_ERR>0.10,69571391,FedEx,Crates,Essen,4000.0,4125.0,-5.0,15.0,Transportation,01995,Eichhorn Siebert GmbH & Co. KG,1,7,0,0,2260,kg,Non-automated,2019-04-02 00:00:01,2019-04-09 00:00:01,CH,8267.08,3.66,3800.0,4600.0,False,0.0,-7,False,False,0.45242059943699287
VALUE_REL_ERR>0.10,63833693,FedEx,Crates,Aachen,5200.0,6301.0,-5.0,10.0,Construction,6155,Meißner GmbH & Co. KGaA,1,14,0,0,3453,kg,Non-automated,2018-01-31 00:00:01,2018-02-14 00:00:01,CH,19716.63,5.71,4940.0,5720.000000000001,True,580.9999999999991,-14,False,True,0.45199174734169173
VALUE_REL_ERR>0.10,15455991,UPS,Crates,Aachen,5100.0,5418.0,-10.0,10.0,Retail,69555,Wiegand,2,0,0,1,2978,kg,Non-automated,2019-01-17 00:00:01,2019-01-17 00:00:01,DE,15962.08,5.36,4590.0,5610.0,False,0.0,0,False,False,0.4503506829088225
VALUE_REL_ERR>0.10,11714291,UPS,Crates,Aachen,17000.0,18118.0,-5.0,5.0,Construction,80255,Noll,20,12,0,0,9959,kg,Non-automated,2019-08-30 00:00:01,2019-09-11 00:00:01,JP,48998.28,4.92,16150.0,17850.0,True,268.0,-12,False,True,0.45032564300695443
VALUE_REL_ERR>0.10,63415193,UPS,Crates,Essen,6500.0,6565.0,-5.0,10.0,Transportation,07955,Hirsch,1,6,0,0,3610,kg,Non-automated,2018-08-21 00:00:01,2018-08-27 00:00:01,DE,12248.74,3.39,6175.0,7150.000000000001,False,0.0,-6,False,False,0.4496271682988585
VALUE_REL_ERR>0.10,63232799,UPS,Crates,Essen,8614.0,8345.0,0.0,70.0,Transportation,01615,Götz,1,4,0,0,4595,kg,Non-automated,2018-05-24 00:00:01,2018-05-28 00:00:01,DE,30097.25,6.55,8614.0,14643.8,True,269.0,-4,False,True,0.44937088076692633
VALUE_REL_ERR>0.10,15790491,UPS,Crates,Aachen,8000.0,8282.0,-20.0,20.0,Retail,38955,Adam KG,1,-1,0,1,4563,kg,Non-automated,2018-02-14 00:00:01,2018-02-13 00:00:01,SE,36047.7,7.9,6400.0,9600.0,False,0.0,1,True,True,0.44904612412460765
VALUE_REL_ERR>0.10,63253791,UPS,Crates,Essen,10230.0,9810.0,0.0,10.0,Transportation,7159,Brand AG,1,7,0,0,5405,kg,Non-automated,2018-03-13 00:00:01,2018-03-20 00:00:01,ES,22052.4,4.08,10230.0,11253.0,True,420.0,-7,False,True,0.4490316004077472
VALUE_REL_ERR>0.10,15905191,UPS,Pallets,Aachen,1274.0,1275.0,0.0,0.0,Retail,67555,Becker,1,0,0,1,708,kg,Non-automated,2018-04-11 00:00:01,2018-04-11 00:00:01,DE,5803.2,8.2,1274.0,1274.0,True,1.0,0,False,True,0.44493543758967
VALUE_REL_ERR>0.10,11531591,UPS,Pallets,Aachen,1241.0,1242.0,0.0,0.0,Retail,67555,Becker,1,-2,0,1,690,kg,Non-automated,2019-02-27 00:00:01,2019-02-25 00:00:01,DE,5827.2,8.45,1241.0,1241.0,True,1.0,2,True,True,0.4447588828859732
VALUE_REL_ERR>0.10,11140091,UPS,Crates,Aachen,2000.0,1977.0,-20.0,20.0,Retail,38955,Adam KG,6,0,0,1,1101,kg,Non-automated,2019-06-26 00:00:01,2019-06-26 00:00:01,SE,5174.7,4.7,1600.0,2400.0,False,0.0,0,False,False,0.44309559939301973
VALUE_REL_ERR>0.10,63450892,UPS,Crates,Essen,4300.0,4665.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,2615,kg,Non-automated,2018-08-14 00:00:01,2018-08-14 00:00:01,ES,10355.4,3.96,4300.0,4730.0,False,0.0,0,False,False,0.43944265809217586
VALUE_REL_ERR>0.10,69571793,UPS,Crates,Essen,4100.0,4165.0,0.0,10.0,Transportation,7159,Brand AG,1,3,0,0,2335,kg,Non-automated,2019-03-26 00:00:01,2019-03-29 00:00:01,ES,9480.1,4.06,4100.0,4510.0,False,0.0,-3,False,False,0.43937575030011994
VALUE_REL_ERR>0.10,69534992,UPS,Pallets,Essen,5701.0,5705.0,-5.0,10.0,Transportation,64695,Konrad Lorenz GmbH,1,1,1,0,3200,kg,Non-automated,2019-06-11 00:00:01,2019-06-12 00:00:01,FR,12256.0,3.83,5415.95,6271.1,False,0.0,-1,False,False,0.4390885188431201
VALUE_REL_ERR>0.10,69157491,UPS,Crates,Essen,2845.0,2180.0,0.0,0.0,Transportation,01615,Götz,1,-1,0,1,1225,kg,Non-automated,2019-07-19 00:00:01,2019-07-18 00:00:01,DE,6137.25,5.01,2845.0,2845.0,True,665.0,1,True,True,0.4380733944954128
VALUE_REL_ERR>0.10,15477191,UPS,Crates,Aachen,4545.0,4545.0,-10.0,10.0,Retail,69555,Wiegand,2,0,1,1,2561,kg,Non-automated,2018-12-06 00:00:01,2018-12-06 00:00:01,DE,20308.73,7.93,4090.5,4999.5,False,0.0,0,False,False,0.4365236523652365
VALUE_REL_ERR>0.10,15351695,UPS,Pallets,Aachen,1570.0,1570.0,-5.0,20.0,Construction,82895,Reimann AG,1,0,1,1,890,kg,Non-automated,2018-03-07 00:00:01,2018-03-07 00:00:01,FR,4361.0,4.9,1491.5,1884.0,False,0.0,0,False,False,0.4331210191082803
VALUE_REL_ERR>0.10,15375491,UPS,Crates,Aachen,3000.0,3472.0,-20.0,20.0,Retail,38955,Adam KG,5,0,0,1,1975,kg,Non-automated,2018-03-22 00:00:01,2018-03-22 00:00:01,SE,9796.0,4.96,2400.0,3600.0,False,0.0,0,False,False,0.43116359447004604
VALUE_REL_ERR>0.10,63237192,UPS,Crates,Essen,7700.0,8020.0,0.0,5.0,Transportation,90455,Hammer GmbH & Co. OHG,1,63,0,0,4565,kg,Non-automated,2018-05-02 00:00:01,2018-07-04 00:00:01,DE,14608.0,3.2,7700.0,8085.0,False,0.0,-63,False,False,0.4307980049875312
VALUE_REL_ERR>0.10,63423891,UPS,Crates,Bonn,679.0,570.0,-10.0,25.0,Transportation,7755,Straub,1,0,0,1,325,kg,Non-automated,2019-01-15 00:00:01,2019-01-15 00:00:01,DE,1068.6,3.29,611.1,848.75,True,41.10000000000002,0,False,True,0.4301711726123821
VALUE_REL_ERR>0.10,11168591,UPS,Crates,Aachen,5000.0,4866.0,-10.0,10.0,Retail,38955,Adam KG,1,5,0,0,2782,kg,Non-automated,2019-06-19 00:00:01,2019-06-24 00:00:01,SE,20865.0,7.5,4500.0,5500.0,False,0.0,-5,False,False,0.42827784628031235
VALUE_REL_ERR>0.10,15286191,UPS,Crates,Aachen,5056.0,4954.0,-20.0,20.0,Retail,35955,Pietsch AG,1,0,0,1,2833,kg,Non-automated,2018-12-13 00:00:01,2018-12-13 00:00:01,DE,15439.54,5.45,4044.8,6067.2,False,0.0,0,False,False,0.42815035945376356
VALUE_REL_ERR>0.10,63423893,UPS,Crates,Bonn,985.0,820.0,-10.0,25.0,Transportation,7755,Straub,1,0,0,1,470,kg,Non-automated,2019-01-15 00:00:01,2019-01-15 00:00:01,DE,1545.36,3.29,886.5,1231.25,True,66.5,0,False,True,0.4271777003484321
VALUE_REL_ERR>0.10,63297396,UPS,Crates,Essen,26500.0,28735.0,-5.0,10.0,Transportation,01653,Schweizer,1,0,0,1,20275,kg,Non-automated,2018-06-28 00:00:01,2018-06-28 00:00:01,US,82329.674,5.0,25175.0,29150.000000000004,False,0.0,0,False,False,0.426972862362972
VALUE_REL_ERR>0.10,15810491,UPS,Crates,Essen,7500.0,5120.0,-20.0,20.0,Retail,38955,Adam KG,1,21,0,0,2935,kg,Non-automated,2018-09-26 00:00:01,2018-10-17 00:00:01,SE,19400.35,6.61,6000.0,9000.0,True,880.0,-21,False,True,0.4267578125000001
VALUE_REL_ERR>0.10,63423892,UPS,Crates,Bonn,767.0,645.0,-10.0,25.0,Transportation,7755,Straub,1,0,0,1,370,kg,Non-automated,2019-01-15 00:00:01,2019-01-15 00:00:01,DE,1216.56,3.29,690.3000000000001,958.75,True,45.30000000000007,0,False,True,0.42670530854598154
VALUE_REL_ERR>0.10,69164691,UPS,Crates,Essen,10000.0,10395.0,-10.0,10.0,Transportation,3509,Preuß,1,0,0,1,5960,kg,Non-automated,2019-09-11 00:00:01,2019-09-11 00:00:01,FR,21473.89,3.6,9000.0,11000.0,False,0.0,0,False,False,0.4261693656138101
VALUE_REL_ERR>0.10,15721691,UPS,Crates,Aachen,2000.0,1692.0,-20.0,20.0,Retail,04869,Hempel AG & Co. KG,1,6,0,0,972,kg,Non-automated,2018-02-23 00:00:01,2018-03-01 00:00:01,DE,6444.36,6.63,1600.0,2400.0,False,0.0,-6,False,False,0.425531914893617
VALUE_REL_ERR>0.10,15355492,UPS,Crates,Duisburg,4619.0,4619.0,-20.0,20.0,Retail,91595,Jürgens,1,-2,1,1,2654,kg,Non-automated,2018-01-18 00:00:01,2018-01-16 00:00:01,DE,19002.64,7.16,3695.2000000000003,5542.8,False,0.0,2,True,True,0.4254167568737822
VALUE_REL_ERR>0.10,69566391,UPS,Crates,Essen,23573.0,24270.0,0.0,10.0,Transportation,80888,Pfeifer,1,0,0,1,13955,kg,Non-automated,2019-05-07 00:00:01,2019-05-07 00:00:01,CN,62518.4,4.48,23573.0,25930.300000000003,False,0.0,0,False,False,0.4250103007828595
VALUE_REL_ERR>0.10,63423894,UPS,Crates,Bonn,1058.0,885.0,-5.0,15.0,Transportation,7755,Straub,1,0,0,1,510,kg,Non-automated,2019-01-15 00:00:01,2019-01-15 00:00:01,DE,1676.88,3.29,1005.0999999999999,1216.6999999999998,True,120.09999999999991,0,False,True,0.424079130389985
VALUE_REL_ERR>0.10,15022291,UPS,Crates,Aachen,4000.0,4127.0,-20.0,20.0,Retail,38955,Adam KG,6,0,0,1,2378,kg,Non-automated,2018-08-08 00:00:01,2018-08-08 00:00:01,SE,19737.4,8.3,3200.0,4800.0,False,0.0,0,False,False,0.42379452386721594
VALUE_REL_ERR>0.10,15868592,UPS,Crates,Aachen,5075.0,5075.0,-20.0,20.0,Retail,91595,Jürgens,1,0,1,1,2927,kg,Non-automated,2018-07-12 00:00:01,2018-07-12 00:00:01,DE,20810.97,7.11,4060.0,6090.0,False,0.0,0,False,False,0.42325123152709354
VALUE_REL_ERR>0.10,69566895,DHL,Crates,Essen,18144.0,14300.0,-5.0,5.0,Transportation,01653,Schweizer,1,14,0,0,9480,kg,Non-automated,2019-03-01 00:00:01,2019-03-15 00:00:01,US,43583.598,5.25,17236.8,19051.2,True,2936.7999999999993,-14,False,True,0.41946589410589413
VALUE_REL_ERR>0.10,69522993,DHL,Crates,Essen,18200.0,18760.0,-5.0,5.0,Transportation,01653,Schweizer,1,14,0,0,12145,kg,Non-automated,2019-06-25 00:00:01,2019-07-09 00:00:01,US,58595.732,5.38,17290.0,19110.0,False,0.0,-14,False,False,0.41943496801705754
VALUE_REL_ERR>0.10,15371391,UPS,Pallets,Aachen,5152.0,5152.0,0.0,0.0,Retail,35755,Graf KG,1,1,1,0,3005,kg,Non-automated,2018-02-22 00:00:01,2018-02-23 00:00:01,DE,20052.48,6.67,5152.0,5152.0,False,0.0,-1,False,False,0.41646568020337654
VALUE_REL_ERR>0.10,63469092,UPS,Crates,Bonn,1227.0,1250.0,-5.0,15.0,Transportation,7755,Straub,1,0,0,1,730,kg,Non-automated,2018-09-19 00:00:01,2018-09-19 00:00:01,DE,2335.27,3.2,1165.6499999999999,1411.05,False,0.0,0,False,False,0.4161825
VALUE_REL_ERR>0.10,15733591,UPS,Crates,Aachen,6000.0,6589.0,-20.0,20.0,Retail,38955,Adam KG,1,0,0,1,3864,kg,Non-automated,2018-02-07 00:00:01,2018-02-07 00:00:01,SE,25425.12,6.58,4800.0,7200.0,False,0.0,0,False,False,0.4135680679921081
VALUE_REL_ERR>0.10,11673592,UPS,Crates,Aachen,5043.0,5043.0,-10.0,10.0,Retail,91595,Jürgens,1,0,1,1,2964,kg,Non-automated,2019-06-13 00:00:01,2019-06-13 00:00:01,DE,21074.04,7.11,4538.7,5547.3,False,0.0,0,False,False,0.4122546103509816
VALUE_REL_ERR>0.10,11108392,UPS,Crates,Aachen,5094.0,5094.0,-10.0,10.0,Retail,91595,Jürgens,1,-2,1,1,3009,kg,Non-automated,2019-05-09 00:00:01,2019-05-07 00:00:01,DE,21393.99,7.11,4584.6,5603.400000000001,False,0.0,2,True,True,0.4093050647820966
VALUE_REL_ERR>0.10,69508392,UPS,Crates,Essen,5650.0,5650.0,0.0,0.0,Transportation,01615,Götz,1,0,1,1,3340,kg,Non-automated,2019-04-16 00:00:01,2019-04-16 00:00:01,DE,23747.4,7.11,5650.0,5650.0,False,0.0,0,False,False,0.4088495575221239
VALUE_REL_ERR>0.10,69502795,DHL,Crates,Essen,18200.0,17690.0,-5.0,5.0,Transportation,01653,Schweizer,1,11,0,0,11825,kg,Non-automated,2019-05-24 00:00:01,2019-06-04 00:00:01,US,51119.005,4.85,17290.0,19110.0,False,0.0,-11,False,False,0.40418309604704156
VALUE_REL_ERR>0.10,63232493,UPS,Crates,Essen,25083.0,25140.0,0.0,70.0,Transportation,01615,Götz,1,-1,1,1,14980,kg,Non-automated,2018-05-15 00:00:01,2018-05-14 00:00:01,DE,76248.2,5.09,25083.0,42641.1,False,0.0,1,True,True,0.4041368337311058
VALUE_REL_ERR>0.10,69537392,DHL,Crates,Essen,2721.0,2675.0,0.0,10.0,Transportation,7152,Eckert Keßler AG,1,0,0,1,1595,kg,Non-automated,2019-07-12 00:00:01,2019-07-12 00:00:01,US,8724.65,5.47,2721.0,2993.1000000000004,True,46.0,0,False,True,0.40373831775700936
VALUE_REL_ERR>0.10,69532991,UPS,Crates,Essen,6000.0,5880.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,3510,kg,Non-automated,2019-04-02 00:00:01,2019-04-02 00:00:01,ES,14250.6,4.06,6000.0,6600.000000000001,True,120.0,0,False,True,0.40306122448979587
VALUE_REL_ERR>0.10,15008691,UPS,Crates,Aachen,5000.0,4496.0,-20.0,20.0,Retail,38955,Adam KG,6,0,0,1,2695,kg,Non-automated,2018-09-19 00:00:01,2018-09-19 00:00:01,SE,22179.85,8.23,4000.0,6000.0,False,0.0,0,False,False,0.4005782918149467
VALUE_REL_ERR>0.10,69589194,UPS,Pallets,Bonn,751.0,750.0,-10.0,20.0,Other,00275,Weiss,1,-1,1,1,450,kg,Non-automated,2019-07-11 00:00:01,2019-07-10 00:00:01,AT,1840.5,4.09,675.9,901.1999999999999,False,0.0,1,True,True,0.4
VALUE_REL_ERR>0.10,69139491,UPS,Crates,Essen,3444.0,3435.0,0.0,0.0,Transportation,01615,Götz,1,0,0,1,2085,kg,Non-automated,2019-09-16 00:00:01,2019-09-16 00:00:01,DE,10550.1,5.06,3444.0,3444.0,True,9.0,0,False,True,0.39301310043668114
VALUE_REL_ERR>0.10,15305891,UPS,Crates,Aachen,4000.0,4630.0,-20.0,20.0,Retail,38955,Adam KG,5,-7,0,1,2815,kg,Non-automated,2018-04-04 00:00:01,2018-03-28 00:00:01,SE,22801.5,8.1,3200.0,4800.0,False,0.0,7,True,True,0.39200863930885527
VALUE_REL_ERR>0.10,15426593,UPS,Crates,Aachen,4000.0,4128.0,-5.0,15.0,Construction,80255,Noll,13,1,0,0,2520,kg,Non-automated,2019-05-21 00:00:01,2019-05-22 00:00:01,JP,14137.2,5.61,3800.0,4600.0,False,0.0,-1,False,False,0.38953488372093026
VALUE_REL_ERR>0.10,11583491,UPS,Pallets,Aachen,2505.0,2505.0,0.0,0.0,Retail,67555,Becker,1,-1,1,1,1530,kg,Non-automated,2019-03-20 00:00:01,2019-03-19 00:00:01,DE,13695.99,8.95,2505.0,2505.0,False,0.0,1,True,True,0.38911049409560766
VALUE_REL_ERR>0.10,15375291,UPS,Crates,Aachen,5000.0,5039.0,-20.0,20.0,Retail,38955,Adam KG,1,0,0,1,3080,kg,Non-automated,2018-03-28 00:00:01,2018-03-28 00:00:01,SE,19927.6,6.47,4000.0,6000.0,False,0.0,0,False,False,0.3887676126215519
